API,API_Label,Operator,BH_Status,MD,TVD,Deviation,Field_Code,lat_bhl,long_bhl,API_County,API_Seq,Operat_Num,Citing_Typ,Spud_Date,Ground_Ele,Max_MD,Max_TVD,Facil_Id,Facil_Type,Facil_Stat,Well_Class,Stat_Date,Loc_Qual,Loc_ID,Loc_Name,Dist_N_S,Dir_N_S,Dist_E_W,Dir_E_W,Qtr_Qtr,Section,Township,Range,Meridian,lat_shl,long_shl,twprge,lat_midpoint,long_midpoint,interval_top,interval_bottom,well_td,lateral_length_ft,calced_lat_by_td,Comment
1233580400,05-123-35804,VERDAD RESOURCES LLC,Actual,10682,6282,Horizontal,16950,40.58419,-104.09506,123,35804,10651,ACTUAL,6/29/2012,4910,10682,6282,429414,WELL,TA,OW,1/30/2024,ACTUAL LatLong,423984,Pergamos 4-44-7-60,108,S,1366,E,SWSE,4,7N,60W,6,40.59725,-104.09302,7n60w,40.59072,-104.09404,6860,10531,10682,3671,FALSE,
1233581200,05-123-35812,VERDAD RESOURCES LLC,Actual,10584,6244,Horizontal,16950,40.63893,-104.05296,123,35812,10651,ACTUAL,10/22/2012,4875,10584,6244,429492,WELL,SI,OW,11/1/2023,ACTUAL LatLong,425541,HEMBERGER 26-34-8-60,241,S,1546,E,SWSE,26,8N,60W,6,40.62672,-104.05489,8n60w,40.632825,-104.053925,6561,10407,10584,3846,FALSE,
1233581400,05-123-35814,VERDAD RESOURCES LLC,Actual,10618,6222,Horizontal,16950,40.61331,-104.05751,123,35814,10651,ACTUAL,7/14/2012,4874,10618,6222,429494,WELL,SI,OW,4/1/2023,ACTUAL LatLong,425541,HEMBERGER 26-34-8-60,261,S,1586,E,SWSE,26,8N,60W,6,40.62684,-104.05515,8n60w,40.620075,-104.05633,6723,10449,10618,3726,FALSE,
1233595800,05-123-35958,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,10174,6040,Horizontal,16950,40.7746,-103.95013,123,35958,10773,ACTUAL,8/24/2012,5003,10174,6040,429881,WELL,PR,OW,1/1/2024,ACTUAL LatLong,428750,Wildhorse 02-0214H,391,N,781,W,LOT4,2,9N,59W,6,40.78614,-103.95214,9n59w,40.78037,-103.951135,6607,10174,10174,3567,FALSE,
1233602900,05-123-36029,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,12608,5884,Horizontal,16950,40.85147,-103.82568,123,36029,10773,ACTUAL,10/16/2012,4932,12608,5884,430062,WELL,SI,OW,5/1/2024,ACTUAL LatLong,430061,Razor 14-1143H,332,S,660,E,SESE,14,10N,58W,6,40.832447,-103.825372,10n58w,40.8419585,-103.825526,6228,12608,12608,6380,FALSE,
1233603401,05-123-36034,VERDAD RESOURCES LLC,Actual,10700,6353,Horizontal,16950,40.58081,-104.11012,123,36034,10651,Actual,9/10/2012,4935,10700,6387,430068,WELL,SI,OW,3/1/2024,ACTUAL LatLong,424712,Slick Rock 17-11-7-60,1277,N,290,W,NWNW,17,7N,60W,6,40.57893,-104.12588,7n60w,40.57987,-104.118,6572,10540,10700,3968,FALSE,
1233605201,05-123-36052,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,12745,5880,Horizontal,16950,40.87345,-103.80665,123,36052,10773,ACTUAL,9/29/2012,4948,12745,5902,430095,WELL,PR,OW,6/1/2017,ACTUAL LatLong,430096,Razor 12H Pad,2388,N,622,E,SENE,12,10N,58W,6,40.854122,-103.806436,10n58w,40.863786,-103.806543,6227,12745,12745,6518,FALSE,
1233605700,05-123-36057,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,12562,5936,Horizontal,16950,40.87338,-103.82583,123,36057,10773,ACTUAL,11/27/2012,4954,12652,5936,430130,WELL,PR,OW,7/1/2021,ACTUAL LatLong,430127,Razor 11H Pad,2220,N,610,E,SENE,11,10N,58W,6,40.854544,-103.825431,10n58w,40.863962,-103.8256305,6306,12652,12652,6346,FALSE,
1233606800,05-123-36068,VERDAD RESOURCES LLC,Actual,10290,5879,Horizontal,16950,40.73754,-103.88087,123,36068,10651,ACTUAL,5/11/2013,4868,10290,5879,430167,WELL,SI,OW,10/1/2022,ACTUAL LatLong,423722,Bringelson Ranch 20-11-9-58,1249,N,275,W,NWNW,20,9N,58W,6,40.74041,-103.89666,9n58w,40.738975,-103.888765,6405,10290,10290,3885,FALSE,
1233612100,05-123-36121,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13450,5903,Horizontal,16950,40.78923,-103.90949,123,36121,10773,ACTUAL,9/22/2014,4829,13450,5903,430305,WELL,PR,OW,11/27/2014,ACTUAL LatLong,430314,Razor 30K Pad,2320,S,1874,W,NESW,30,10N,58W,6,40.808417,-103.910165,10n58w,40.7988235,-103.9098275,6312,13378,13450,7066,FALSE,
1233612300,05-123-36123,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,10372,6297,Horizontal,16950,40.7451,-104.01838,123,36123,10773,ACTUAL,7/28/2013,5042,10372,6297,430311,WELL,PR,OW,2/1/2024,Actual LatLong,430306,Wildhorse 18-1834H,320,N,1980,E,NWNE,18,9N,59W,6,40.756961,-104.018789,9n59w,40.7510305,-104.0185845,6635,10372,10372,3737,FALSE,
1233612400,05-123-36124,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,12355,5696,Horizontal,16950,40.78963,-103.8341,123,36124,10773,ACTUAL,12/12/2012,4739,12355,5696,430317,WELL,PR,OW,4/8/2013,ACTUAL LatLong,430308,Razor 26K Pad,2323,S,1980,W,NESW,26,10N,58W,6,40.808747,-103.834514,10n58w,40.7991885,-103.834307,5991,12355,12355,6364,FALSE,
1233612700,05-123-36127,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,10333,6274,Horizontal,16950,40.74504,-104.01391,123,36127,10773,ACTUAL,2/5/2013,5026,10333,6274,430322,WELL,PR,OW,4/7/2013,ACTUAL LatLong,430327,Wildhorse 18-1844H,320,N,660,E,NENE,18,9N,59W,6,40.756884,-104.014032,9n59w,40.750962,-104.013971,6620,10333,10333,3713,FALSE,
1233613000,05-123-36130,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,12390,5713,Horizontal,16950,40.78952,-103.85803,123,36130,10773,ACTUAL,1/1/2013,4755,12390,5713,430326,WELL,PR,OW,4/6/2013,ACTUAL LatLong,430313,Razor 27L Pad,2322,S,660,W,NWSW,27,10N,58W,6,40.808531,-103.858376,10n58w,40.7990255,-103.858203,6160,12289,12390,6129,FALSE,
1233616800,05-123-36168,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,11352,6268,Horizontal,16950,40.75426,-103.97633,123,36168,10773,ACTUAL,11/13/2012,5068,11352,6268,430492,WELL,SI,OW,3/1/2024,ACTUAL LatLong,426631,Wildhorse 16-42H,340,S,607,W,SWSW,16,9N,59W,6,40.744128,-103.9904,9n59w,40.749194,-103.983365,6640,11352,11352,4712,FALSE,
1233624300,05-123-36243,RED HAWK PETROLEUM LLC,Actual,11114,6198,Horizontal,16950,40.56608,-104.05848,123,36243,10503,ACTUAL,11/19/2012,4905,11114,6200,430663,WELL,PR,OW,1/1/2021,ACTUAL LatLong,430662,WAVES 1H,230,S,330,W,SWSW,23,7N,60W,6,40.55404,-104.06889,7n60w,40.56006,-104.063685,6775,11114,11114,4339,FALSE,
1233625600,05-123-36256,VERDAD RESOURCES LLC,Actual,9815,6402,Horizontal,16950,40.73213,-104.10961,123,36256,10651,Actual,11/20/2012,5007,10765,6431,430685,WELL,PR,OW,2/1/2022,ACTUAL LatLong,422744,Nelson 17-44-9-60,280,S,273,E,SESE,17,9N,60W,6,40.74302,-104.10822,9n60w,40.737575,-104.108915,6812,10765,10765,3953,FALSE,
1233625700,05-123-36257,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,12568,5803,Horizontal,16950,40.81137,-103.85846,123,36257,10773,ACTUAL,1/16/2013,4833,12568,5803,430694,WELL,PR,OW,3/17/2013,ACTUAL LatLong,430695,Razor 22D Pad,330,N,660,W,NWNW,22,10N,58W,6,40.830344,-103.858675,10n58w,40.820857,-103.8585675,6139,12568,12568,6429,FALSE,
1233626300,05-123-36263,NOBLE ENERGY INC,Actual,10271,5967,Horizontal,16950,40.75657,-103.90517,123,36263,100322,ACTUAL,2/19/2013,4887,10271,5967,430713,WELL,SI,OW,8/1/2022,ACTUAL LatLong,430712,TIMBRO FEDERAL LD18-74HN,250,S,1800,E,SWSE,18,9N,58W,6,40.744486,-103.90418,9n58w,40.750528,-103.904675,6493,10153,10271,3660,FALSE,
1233626700,05-123-36267,NOBLE ENERGY INC,Actual,10185,5803,Horizontal,16950,40.71657,-103.89443,123,36267,100322,ACTUAL,6/14/2013,4824,10185,5803,430720,WELL,PR,OW,4/1/2017,ACTUAL LatLong,430722,TIMBRO FEDERAL LD29-78HN,250,S,300,E,SESE,19,9N,58W,6,40.72993,-103.898704,9n58w,40.72325,-103.896567,6522,10148,10185,3626,FALSE,
1233626800,05-123-36268,NOBLE ENERGY INC,Actual,10273,5891,Horizontal,16950,40.74191,-103.90273,123,36268,100322,ACTUAL,6/21/2013,4825,10273,5891,430721,WELL,PR,OW,4/1/2019,ACTUAL LatLong,430722,TIMBRO FEDERAL LD29-78HN,288,S,300,E,SESE,19,9N,58W,6,40.73003,-103.8987,9n58w,40.73597,-103.900715,6522,10148,10273,3626,FALSE,
1233627000,05-123-36270,NOBLE ENERGY INC,Actual,9890,5619,Horizontal,16950,40.76061,-103.83083,123,36270,100322,ACTUAL,12/3/2013,4698,9890,5619,430728,WELL,PR,OW,4/1/2023,ACTUAL LatLong,430727,CASTOR LD 11-75HN,155,N,2500,E,NWNE,11,9N,58W,6,40.77289,-103.83066,9n58w,40.76675,-103.830745,6107,9794,9890,3687,FALSE,
1233627200,05-123-36272,NOBLE ENERGY INC,Actual,10854,6410,Horizontal,16950,40.6819,-104.14115,123,36272,100322,ACTUAL,3/19/2013,4921,10854,6410,430731,WELL,PR,OW,10/19/2023,ACTUAL LatLong,430730,SHABLE LF 07-68HN,250,S,250,W,SWSW,5,8N,60W,6,40.684729,-104.123472,8n60w,40.6833145,-104.132311,7022,10762,10854,3740,FALSE,
1233629300,05-123-36293,NOBLE ENERGY INC,Actual,10617,6267,Horizontal,16950,40.73048,-104.07119,123,36293,100322,ACTUAL,2/4/2013,4982,10617,6267,430777,WELL,PR,OW,8/1/2023,ACTUAL LatLong,430785,ROHN PC LB27-68HN,312,S,275,E,SESE,21,9N,60W,6,40.729007,-104.089021,9n60w,40.7297435,-104.0801055,6777,10542,10617,3765,FALSE,
1233631600,05-123-36316,RED HAWK PETROLEUM LLC,Actual,12911,6112,Horizontal,16950,40.56603,-103.99908,123,36316,10503,Actual,11/30/2012,4939,12911,6111,430812,WELL,PR,OW,4/1/2018,ACTUAL LatLong,430811,LOGAN 2H,330,S,1745,E,SWSE,19,7N,59W,6,40.55431,-104.01879,7n59w,40.56017,-104.008935,6701,12808,12911,6107,FALSE,
1233633100,05-123-36331,VERDAD RESOURCES LLC,Actual,10214,5805,Horizontal,16950,40.70208,-103.86662,123,36331,10651,ACTUAL,2/5/2013,4842,10214,5805,430931,WELL,PR,OW,3/21/2013,ACTUAL LatLong,423723,Bringelson 33-21-9-58,210,N,2354,W,NENW,33,9N,58W,6,40.71424,-103.86995,9n58w,40.70816,-103.868285,6224,10214,10214,3990,FALSE,
1233633200,05-123-36332,VERDAD RESOURCES LLC,Actual,10153,5813,Horizontal,16950,40.70204,-103.86895,123,36332,10651,ACTUAL,1/23/2013,4842,10153,5813,430932,WELL,PR,OW,3/23/2013,ACTUAL LatLong,423723,Bringelson 33-21-9-58,225,N,2354,W,NENW,33,9N,58W,6,40.7142,-103.86994,9n58w,40.70812,-103.869445,6145,10153,10153,4008,FALSE,
1233633600,05-123-36336,VERDAD RESOURCES LLC,Actual,10622,6304,Horizontal,16950,40.59874,-104.08319,123,36336,10651,ACTUAL,2/4/2013,4922,10630,6304,430936,WELL,SI,OW,3/1/2021,ACTUAL LatLong,429096,Pergamos 3-11-7-60,254,N,1336,W,LOT 3,3,7N,60W,6,40.6108,-104.08321,7n60w,40.60477,-104.0832,6595,10622,10630,4027,FALSE,
1233633700,05-123-36337,VERDAD RESOURCES LLC,Actual,10653,6265,Horizontal,16950,40.59878,-104.08071,123,36337,10651,ACTUAL,2/19/2013,4921,10653,6265,430937,WELL,PR,OW,9/1/2023,ACTUAL LatLong,429096,Pergamos 3-11-7-60,254,N,1351,W,LOT 3,3,7N,60W,6,40.6108,-104.08315,7n60w,40.60479,-104.08193,6661,10653,10653,3992,FALSE,
1233633800,05-123-36338,VERDAD RESOURCES LLC,Actual,10820,6334,Horizontal,16950,40.61006,-104.09556,123,36338,10651,ACTUAL,6/2/2013,4910,10820,6334,430939,WELL,PR,OW,2/1/2024,ACTUAL LatLong,423984,Pergamos 4-44-7-60,92,S,1319,E,SESE,4,7N,60W,6,40.59721,-104.09302,7n60w,40.603635,-104.09429,6679,10690,10820,4011,FALSE,
1233638900,05-123-36389,VERDAD RESOURCES LLC,Actual,9818,5714,Horizontal,16950,40.70333,-103.85107,123,36389,10651,ACTUAL,3/31/2013,4732,9818,5714,431037,WELL,PA,OW,1/27/2024,ACTUAL LatLong,425474,Speed Goat Fed 3432-3435,297,N,1301,E,NENE,34,9N,58W,6,40.71416,-103.84502,9n58w,40.708745,-103.848045,6243,9818,9818,3575,FALSE,
1233639000,05-123-36390,VERDAD RESOURCES LLC,Actual,10140,6000,Horizontal,16950,40.70161,-103.93042,123,36390,10651,ACTUAL,5/21/2013,4891,10140,6000,431038,WELL,PR,OW,2/1/2024,ACTUAL LatLong,427480,Castor 36-11-9-59,860,N,1270,W,NWNW,36,9N,59W,6,40.71205,-103.93085,9n59w,40.70683,-103.930635,6173,10140,10140,3967,FALSE,
1233639200,05-123-36392,NOBLE ENERGY INC,Actual,10278,5989,Horizontal,16950,40.73103,-103.93805,123,36392,100322,ACTUAL,1/13/2013,4847,10278,5989,431061,WELL,TA,OW,3/1/2022,ACTUAL LatLong,431062,Castor Federal LC23-62HN Multi,400,S,460,W,SWSW,23,9N,59W,6,40.730139,-103.952931,9n59w,40.7305845,-103.9454905,6580,10170,10278,3590,FALSE,
1233641800,05-123-36418,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,5529,5528,Horizontal,16950,40.81607,-103.82035,123,36418,10773,ACTUAL,3/3/2013,4762,9691,6367,431114,WELL,PR,OW,11/1/2022,Actual LatLong,431118,Razor 25-2514H,314,N,660,W,NWNW,25,10N,58W,6,40.816119,-103.820408,10n58w,40.8160945,-103.820379,5975,9691,9691,3716,FALSE,
1233654900,05-123-36549,NOBLE ENERGY INC,Actual,10740,6305,Horizontal,16950,40.71593,-104.05189,123,36549,100322,ACTUAL,2/15/2013,4949,10740,6305,431313,WELL,PR,OW,2/1/2024,ACTUAL LatLong,431312,KEOTA PC LB26-62HN,1282,S,350,E,SESE,27,9N,60W,6,40.717367,-104.069998,9n60w,40.7166485,-104.060944,6822,10604,10740,3782,FALSE,
1233657801,05-123-36578,VERDAD RESOURCES LLC,Actual,10238,5829,Horizontal,16950,40.86252,-103.78252,123,36578,10651,ACTUAL,9/12/2013,4921,10238,6189,431369,WELL,SI,OW,2/1/2022,ACTUAL LatLong,431370,O'Hare 1-5-10-57,376,N,1893,W,LOT 3,5,10N,57W,6,40.87443,-103.7785,10n57w,40.868475,-103.78051,6222,10238,10238,4016,FALSE,
1233657900,05-123-36579,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,12175,5693,Horizontal,16950,40.80752,-103.87748,123,36579,10773,ACTUAL,4/19/2013,4730,12175,5693,431373,WELL,PR,OW,10/1/2020,Actual LatLong,431440,Razor 33M Pad,565,S,660,W,SWSW,33,10N,58W,6,40.789184,-103.876926,10n58w,40.798352,-103.877203,6128,12175,12175,6047,FALSE,
1233658100,05-123-36581,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,9541,5650,Horizontal,16950,40.82817,-103.82059,123,36581,10773,Actual,3/31/2013,4763,10082,5668,431382,WELL,PR,OW,2/1/2024,Actual LatLong,431118,Razor 25-2514H,264,N,661,W,NWNW,25,10N,58W,6,40.816256,-103.820395,10n58w,40.822213,-103.8204925,6155,10082,10082,3927,FALSE,
1233662500,05-123-36625,VERDAD RESOURCES LLC,Actual,10135,5786,Horizontal,16950,40.71298,-103.88119,123,36625,10651,ACTUAL,3/3/2013,4785,10135,5786,431475,WELL,PR,OW,2/1/2024,ACTUAL LatLong,424273,BRINGELSON 1-32-9-58 PAD,235,S,1325,E,SWSE,32,9N,58W,6,40.70078,-103.88302,9n58w,40.70688,-103.882105,6142,10135,10135,3993,FALSE,
1233664700,05-123-36647,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,12740,5851,Horizontal,16950,40.87347,-103.80186,123,36647,10773,ACTUAL,5/20/2013,4927,12740,5852,431528,WELL,PR,OW,10/27/2017,Actual LatLong,431527,Horsetail 07E Pad,2450,N,660,W,LOT2,7,10N,57W,6,40.853973,-103.80165,10n57w,40.8637215,-103.801755,6161,12740,12740,6579,FALSE,
1233665700,05-123-36657,NOBLE ENERGY INC,Actual,10420,6039,Horizontal,16950,40.75646,-103.92918,123,36657,100322,ACTUAL,5/18/2013,4860,10420,6040,431538,WELL,PR,OW,6/1/2021,ACTUAL LatLong,431539,Timbro LC13-77-1HN Pad,280,N,1838,W,NENW,24,9N,59W,6,40.742866,-103.929181,9n59w,40.749663,-103.9291805,6597,10324,10420,3727,FALSE,
1233665800,05-123-36658,NOBLE ENERGY INC,Actual,10388,5872,Horizontal,16950,40.7565,-103.92693,123,36658,100322,ACTUAL,6/4/2013,4860,10388,5872,431540,WELL,TA,OW,2/1/2021,ACTUAL LatLong,431539,Timbro LC13-77-1HN Pad,280,N,1913,W,NENW,24,9N,59W,6,40.742867,-103.928916,9n59w,40.7496835,-103.927923,6477,10291,10388,3814,FALSE,
1233665900,05-123-36659,NOBLE ENERGY INC,Actual,10339,5971,Horizontal,16950,40.75648,-103.92789,123,36659,100322,ACTUAL,5/26/2013,4860,10339,5971,431541,WELL,PR,OW,11/1/2020,ACTUAL LatLong,431539,Timbro LC13-77-1HN Pad,280,N,1875,W,NENW,24,9N,59W,6,40.742867,-103.929052,9n59w,40.7496735,-103.928471,6509,10243,10339,3734,FALSE,
1233666001,05-123-36660,NOBLE ENERGY INC,Actual,10290,5961,Horizontal,16950,40.75644,-103.93019,123,36660,100322,ACTUAL,5/4/2013,4860,10290,6873,431542,WELL,PR,OW,11/1/2020,ACTUAL LatLong,431539,Timbro LC13-77-1HN Pad,280,N,1800,W,NENW,24,9N,59W,6,40.742856,-103.929317,9n59w,40.749648,-103.9297535,6497,10207,10290,3710,FALSE,
1233666300,05-123-36663,NOBLE ENERGY INC,Actual,10765,6492,Horizontal,16950,40.65653,-104.14161,123,36663,100322,ACTUAL,4/7/2013,4940,10765,6492,431547,WELL,PA,OW,11/21/2022,ACTUAL LatLong,431544,Hunt LF18-62HN Multi,450,N,275,E,NENE,19,8N,60W,6,40.653803,-104.126016,8n60w,40.6551665,-104.133813,7100,10667,10765,3567,FALSE,
1233667800,05-123-36678,NOBLE ENERGY INC,Actual,10362,5959,Horizontal,16950,40.75651,-103.92322,123,36678,100322,ACTUAL,4/11/2013,4856,10362,5959,431574,WELL,PR,OW,11/1/2020,ACTUAL LatLong,431581,Timbro LC13-75-1HN Pad,280,N,1838,E,NWNE,24,9N,59W,6,40.742909,-103.923401,9n59w,40.7497095,-103.9233105,6470,10266,10362,3796,FALSE,
1233668000,05-123-36680,NOBLE ENERGY INC,Actual,10357,5955,Horizontal,16950,40.75649,-103.92444,123,36680,100322,ACTUAL,4/18/2013,4856,10357,5955,431577,WELL,PR,OW,11/1/2020,ACTUAL LatLong,431581,Timbro LC13-75-1HN Pad,280,N,1875,E,NWNE,24,9N,59W,6,40.742908,-103.923536,9n59w,40.749699,-103.923988,6453,10260,10357,3807,FALSE,
1233668100,05-123-36681,NOBLE ENERGY INC,Actual,10447,6026,Horizontal,16950,40.75653,-103.92203,123,36681,100322,ACTUAL,4/3/2013,4855,10447,6026,431578,WELL,PR,OW,12/1/2021,ACTUAL LatLong,431581,Timbro LC13-75-1HN Pad,280,N,1800,E,NWNE,24,9N,59W,6,40.742912,-103.923268,9n59w,40.749721,-103.922649,6560,10355,10447,3795,FALSE,
1233668300,05-123-36683,NOBLE ENERGY INC,Actual,10390,5966,Horizontal,16950,40.75648,-103.92561,123,36683,100322,ACTUAL,4/27/2013,4857,10390,5966,431580,WELL,PR,OW,11/1/2020,ACTUAL LatLong,431581,Timbro LC13-75-1HN Pad,280,N,1912,E,NWNE,24,9N,59W,6,40.742904,-103.923674,9n59w,40.749692,-103.924642,6488,10307,10390,3819,FALSE,
1233670200,05-123-36702,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,12435,5690,Horizontal,16950,40.85165,-103.80222,123,36702,10773,ACTUAL,7/17/2013,4825,12435,5690,431631,WELL,PR,OW,10/1/2022,Actual LatLong,431632,Horsetail 18-0713H,330,S,660,W,SWSW,18,10N,57W,6,40.832509,-103.801272,10n57w,40.8420795,-103.801746,6102,12435,12435,6333,FALSE,
1233670300,05-123-36703,RED HAWK PETROLEUM LLC,Actual,11192,6290,Horizontal,16950,40.58946,-104.06656,123,36703,10503,ACTUAL,3/30/2013,4932,11192,6290,431633,WELL,PR,OW,2/1/2018,ACTUAL LatLong,431634,Buchner 2-2H,2434,S,662,W,NWSW,2,7N,60W,6,40.603695,-104.066655,7n60w,40.5965775,-104.0666075,6680,11192,11192,4512,FALSE,
1233672600,05-123-36726,NOBLE ENERGY INC,Actual,6602,6572,Directional,99999,40.74152,-104.1435,123,36726,100322,ACTUAL,8/18/2014,4971,11169,7276,431675,WELL,PA,OW,10/17/2017,ACTUAL LatLong,431669,LONE PINE LB 19-78HN,275,N,295,W,Lot 1,19,9N,60W,6,40.74107,-104.14482,9n60w,40.741295,-104.14416,n/a,11169,11169,n/a,TRUE,Lateral unknown because Status: PA
1233673800,05-123-36738,NOBLE ENERGY INC,Actual,10701,6584,Horizontal,16950,40.75796,-104.14321,123,36738,100322,ACTUAL,3/11/2013,5040,10701,6584,431694,WELL,SI,OW,11/1/2018,ACTUAL LatLong,431567,Circle Ranch Federal LB07-62HN Multi,350,S,225,E,SESE,7,9N,60W,6,40.757477,-104.127308,9n60w,40.7577185,-104.135259,7100,10605,10701,3505,FALSE,
1233677300,05-123-36773,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,12402,5641,Horizontal,16950,40.78944,-103.85265,123,36773,10773,ACTUAL,8/28/2013,4751,12402,5641,431783,WELL,PR,OW,4/1/2024,Actual LatLong,431782,Razor 27K-3407A,2321,S,1980,W,NESW,27,10N,58W,6,40.808588,-103.853597,10n58w,40.799014,-103.8531235,6398,12278,12402,5880,FALSE,
1233679901,05-123-36799,NOBLE ENERGY INC,Actual,10621,6344,Horizontal,16950,40.700604,-104.103923,123,36799,100322,ACTUAL,3/29/2013,4940,10621,6683,431816,WELL,TA,OW,9/22/2023,ACTUAL LatLong,431817,SHABLE FEDERAL LB 29-62HN,288,N,400,W,NWNW,33,9N,60W,6,40.712413,-104.105882,9n60w,40.7065085,-104.1049025,6861,10540,10621,3679,FALSE,
1233680000,05-123-36800,NOBLE ENERGY INC,Actual,10687,6356,Horizontal,16950,40.71084,-104.12396,123,36800,100322,ACTUAL,4/14/2013,4940,10687,6356,431818,WELL,TA,OW,9/22/2023,ACTUAL LatLong,431817,SHABLE FEDERAL LB 29-62HN,288,N,250,W,NWNW,33,9N,60W,6,40.712407,-104.10642,9n60w,40.7116235,-104.11519,6858,10588,10687,3730,FALSE,
1233686400,05-123-36864,VERDAD RESOURCES LLC,Actual,10835,6424,Horizontal,16950,40.75497,-104.11749,123,36864,10651,ACTUAL,3/20/2013,4992,10835,6424,431922,WELL,SI,OW,12/1/2023,ACTUAL LatLong,431925,Nelson 2-17-9-60 Pad,280,S,1605,W,SESW,17,9N,60W,6,40.74297,-104.1212,9n60w,40.74897,-104.119345,6645,10835,10835,4190,FALSE,
1233686500,05-123-36865,VERDAD RESOURCES LLC,Actual,10715,6452,Horizontal,16950,40.75481,-104.12216,123,36865,10651,ACTUAL,4/16/2013,4992,10715,6452,431923,WELL,SI,OW,2/1/2022,ACTUAL LatLong,431925,Nelson 2-17-9-60 Pad,302,S,1585,W,SESW,17,9N,60W,6,40.74303,-104.12127,9n60w,40.74892,-104.121715,6626,10715,10715,4089,FALSE,
1233686800,05-123-36868,VERDAD RESOURCES LLC,Actual,10910,6446,Horizontal,16950,40.75512,-104.1244,123,36868,10651,ACTUAL,3/19/2013,4992,10910,6446,431927,WELL,SI,OW,8/1/2023,ACTUAL LatLong,431925,Nelson 2-17-9-60 Pad,268,S,1616,W,SESW,17,9N,60W,6,40.74294,-104.12117,9n60w,40.74903,-104.122785,6939,10770,10910,3831,FALSE,
1233686900,05-123-36869,VERDAD RESOURCES LLC,Actual,10754,6452,Horizontal,16950,40.7549,-104.11979,123,36869,10651,ACTUAL,4/14/2013,4992,10754,6452,431928,WELL,PR,OW,3/1/2024,ACTUAL LatLong,431925,Nelson 2-17-9-60 Pad,291,S,1595,W,SESW,17,9N,60W,6,40.743,-104.12124,9n60w,40.74895,-104.120515,6441,10754,10754,4313,FALSE,
1233694900,05-123-36949,FUNDARE RESOURCES OPERATING COMPANY LLC,Actual,13540,5895,Horizontal,16950,40.8736,-103.80972,123,36949,10773,ACTUAL,11/11/2015,4956,13540,5895,432104,WELL,PR,OW,7/1/2017,ACTUAL LatLong,432105,Razor 12G Pad,2539,N,2069,E,SWNE,12,10N,58W,6,40.853707,-103.811519,10n58w,40.8636535,-103.8106195,6341,13432,13540,7091,FALSE,
1233695100,05-123-36951,NOBLE ENERGY INC,Actual,9978,5797,Horizontal,16950,40.74194,-103.87635,123,36951,100322,ACTUAL,6/14/2013,4765,9978,5797,432109,WELL,PR,OW,8/2/2013,ACTUAL LatLong,432110,SHABLE FEDERAL LD 21-68HN,1500,N,275,E,SENE,21,9N,58W,6,40.73992,-103.86054,9n58w,40.74093,-103.868445,6315,9894,9978,3579,FALSE,
1233695200,05-123-36952,NOBLE ENERGY INC,Actual,9975,5759,Directional,16950,40.70244,-103.81852,123,36952,100322,ACTUAL,5/6/2013,4744,9975,5759,432111,WELL,PR,OW,1/1/2023,ACTUAL LatLong,432108,COOK STATE LD 36-78HN,250,N,660,W,NWNW,36,9N,58W,6,40.714397,-103.818986,9n58w,40.7084185,-103.818753,6242,9878,9975,3636,FALSE,Manual correction of bottom (assumed)
1233697200,05-123-36972,NOBLE ENERGY INC,Actual,10307,6082,Horizontal,16950,40.67154,-103.97416,123,36972,100322,ACTUAL,6/1/2013,4829,10307,6082,432139,WELL,PR,OW,6/1/2019,ACTUAL LatLong,432140,MCCLELLAN LG09-72HN,360,N,275,E,NENE,9,8N,59W,6,40.683108,-103.972867,8n59w,40.677324,-103.9735135,6602,10225,10307,3623,FALSE,
1233699500,05-123-36995,VERDAD RESOURCES LLC,Actual,10637,6260,Horizontal,16950,40.65695,-104.06506,123,36995,10651,ACTUAL,6/28/2013,4946,10637,6260,432179,WELL,PA,OW,7/22/2021,ACTUAL LatLong,432178,SCHNEIDER 1414,240,N,1298,W,NWNW,14,8N,60W,6,40.6691,-104.06268,8n60w,40.663025,-104.06387,6616,10637,10637,4021,FALSE,
1233699601,05-123-36996,VERDAD RESOURCES LLC,Actual,10569,6150,Horizontal,16950,40.7269,-104.03307,123,36996,10651,ACTUAL,4/17/2013,4887,10572,6157,432180,WELL,PR,OW,8/1/2023,ACTUAL LatLong,432177,SHULL 1-25-9-60 PAD,265,S,1309,E,SESE,25,9N,60W,6,40.71469,-104.03505,9n60w,40.720795,-104.03406,6532,9965,10572,3433,FALSE,
